domain,resolves,http_status,https_status,redirect_url
fire.design,True,202,,https://www.amazon.com/
fire.estate,True,200,,https://www.amazon.com/dp/B00KC6I06S
fire.fashion,True,202,,https://www.amazon.com/
fire.flowers,True,202,,https://www.amazon.com/
fire.foundation,True,202,,https://www.amazon.com/
fire.gallery,True,200,,https://www.amazon.com/dp/B00KC6I06S
fire.garden,True,202,,https://www.amazon.com/
fire.graphics,True,200,,https://www.amazon.com/Graphics-Cards-Computer-Add-Ons-Computers/b?ie=UTF8&node=284822
fire.lat,True,202,,https://www.amazon.com/
fire.lighting,True,200,,https://www.amazon.com/b?node=495224
fire.moe,True,202,,https://www.amazon.com/
fire.paris,True,202,,https://www.amazon.com/
fire.party,True,202,,https://www.amazon.com/
fire.photography,True,200,,https://www.amazon.com/exec/obidos/tg/browse/-/502394
fire.review,True,202,,https://www.amazon.com/
fire.ruhr,True,202,,https://www.amazon.com/
fire.science,True,202,,https://www.amazon.com/
fire.select,True,404,,
fire.sexy,True,202,,https://www.amazon.com/
fire.study,True,200,,https://www.amazon.com/dp/B00KC6I06S
fire.surf,True,202,,https://www.amazon.com/
fire.taipei,True,404,,
fire.vodka,True,202,,https://www.amazon.com/
fire.voting,True,202,,https://www.amazon.com/
fire.wang,True,202,,https://www.amazon.com/
fire.wedding,True,202,,https://www.amazon.com/
fire.wien,True,202,,https://www.amazon.com/
fire.wiki,True,202,,https://www.amazon.com/
fire3dimensional.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fire3dscreen.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fire7.fr,True,200,,https://www.amazon.fr/dp/B07JQRWLXM
fire7.it,True,200,,https://www.amazon.it/dp/B07JQRWLXM
fire7kidsedition.com,True,200,,https://www.amazon.com/dp/B07H8WS1FT
fire7kidseditiontablet.com,True,200,,https://www.amazon.com/dp/B07H8WS1FT
fire7tablet.com,True,200,,https://www.amazon.com/dp/B07FKR6KXF
fire7tablet.fr,True,200,,https://www.amazon.fr/dp/B07JQRWLXM
fire7tablet.it,True,200,,https://www.amazon.it/dp/B07JQRWLXM
fireamazon.info,True,200,,https://www.amazon.com/dp/B00KC6I06S
fireamazon.mobi,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
fireaudiostreaming.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fireaustria.at,True,202,,https://www.amazon.de/
firecracker-microvm.io,True,200,,https://firecracker-microvm.github.io/
firecrackermicrovm.io,True,200,,https://firecracker-microvm.github.io/
firecube.info,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
firedvr.com,True,200,,https://www.amazon.com/dp/B01J6A6H74/?ref_=ods_dom_smp
fireeyetrack.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fireeyetracking.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
firefenix.ch,True,200,200,https://firefenix.ch/
fireflagship.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fireforkids.it,True,200,,https://www.amazon.it/
firefrance.fr,True,200,,https://www.amazon.fr/
firegaming.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
firegesture.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
firehd.at,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd.co.at,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=firehd.com-20&linkId=107eef0eb3af3394e2cb1de13fc4bce9
firehd.fr,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firehd.it,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd.mobi,True,200,,https://www.amazon.com/dp/B00KC6I06S
firehd.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firehd.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firehd.ru,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd.xyz,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd10.at,True,200,,https://www.amazon.de/dp/B0BL5NM8ZJ
firehd10.com,True,200,,https://www.amazon.com/dp/B08BX7FV5L
firehd10.fr,True,200,,https://www.amazon.fr/
firehd10.it,True,200,,https://www.amazon.it/
firehd10.net,True,200,,https://www.amazon.com/dp/B08BX7FV5L
firehd10.org,True,200,,https://www.amazon.com/dp/B08BX7FV5L
firehd10plus.info,True,200,,https://www.amazon.com/dp/B08F6FYN6B
firehd10plus.net,True,200,,https://www.amazon.com/dp/B08F6FYN6B
firehd10plus.org,True,200,,https://www.amazon.com/dp/B08F6FYN6B
firehd7.at,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd7.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firehd7.fr,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd7.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firehd7.it,True,200,,https://www.amazon.com/b?ie=UTF8&node=6669703011
firehd7.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firehd7.org,True,404,,
firehd8.at,True,200,,https://www.amazon.de/dp/B0CVDJ26VQ
firehd8.fr,True,200,,https://www.amazon.fr/dp/B00ZDWLEEG
firehd8.it,True,200,,https://www.amazon.it/
firehdkidsedition.info,True,200,,https://www.amazon.com/dp/B00KC6I06S
firehologram.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fireitalia.it,True,200,,https://www.amazon.it/
fireitaly.it,True,200,,https://www.amazon.it/
firekeyboard.fr,True,200,,https://www.amazon.fr/
firekeyboard.it,True,200,,https://www.amazon.it/
firekidsedition.fr,True,200,,https://www.amazon.fr/
firekidsedition.it,True,200,,https://www.amazon.it/
fireliveassist.com,True,200,,https://www.amazon.com/dp/B00KC6I06S
firemax11.com,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
firemax11.info,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
firemax11.net,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
firemax11.org,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
firemax11.xyz,True,200,,https://www.amazon.com/dp/B0B1VQ1ZQY/ref=ods_surl_stne
firenavigation.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
fireos.fr,True,200,,https://www.amazon.fr/
fireos.it,True,200,,https://www.amazon.it/
fireoscaptiveportal.com,True,200,200,
firepad.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=firepad.com-20&linkId=644f9e8d7f93bebfab883b6983cc6ba3
firepads.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
firephone.com,True,200,,https://www.amazon.com/electronics-store/b/ref=as_li_ss_tl?ie=UTF8&node=14613304011&linkCode=sl2&tag=primephones.com-20&linkId=dd14f38235ccedbb10cb55b45b8bfdc3
firephone.in,True,202,,https://www.amazon.in/
firesettopbox.com,True,200,,https://www.amazon.com/firetv/
fireside.ch,True,200,200,
firesilk.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
firetablet.at,True,200,,https://www.amazon.de/dp/B0BL5NM8ZJ
firetablet.fr,True,200,,https://www.amazon.fr/
firetablet.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firetablet.it,True,200,,https://www.amazon.it/
firetablet.mobi,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firetablet.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firetablet.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=6669703011&linkCode=sl2&tag=amznipdevice-20&linkId=b346db77eadf5ac338f5410cc2a35977
firethreedimensional.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
firetube.fr,True,200,,https://www.amazon.fr/
firetv.cloud,True,200,,https://www.amazon.com/firetv/
firetv.london,True,200,,https://www.amazon.com/firetv/
firetvbox.com,True,200,,https://www.amazon.com/b?node=8521791011
firetvcaptiveportal.com,True,200,,
firetvcube.com,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
firetvcube.net,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
firetvcube.online,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
firetvcube.xyz,True,200,,https://www.amazon.com/dp/B09BZZ3MM7?ref-ods_surl_ge
firetvcubecustomersupport.com,True,403,,
firetvcubetechnicalsupport.com,True,403,,
firetvcubetechsupport.com,True,403,,
firetvcustomersupport.com,True,403,,
firetvdvr.com,True,200,,https://www.amazon.com/dp/B01J6A6H74/?ref_=ods_dom_smp
firetvedition.com,True,200,,https://www.amazon.com/b?node=8521791011
firetveditionsmart.tv,True,200,,https://www.amazon.com/b?node=8521791011
firetvlite.fr,True,200,,https://www.amazon.fr/dp/B07ZZVWB4L
firetvlite.it,True,200,,https://www.amazon.it/dp/B07ZZVWB4L
firetvnews.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=8521791011&linkCode=sl2&tag=firetvnews.com-20&linkId=65f7f44d9d5367a10a809a91179baec4
firetvrecast.com,True,200,,https://www.amazon.com/dp/B01J6A6H74/
firetvstick.at,True,200,,https://www.amazon.de/dp/B00KAKPZYG
firetvstick.blackfriday,True,200,,https://www.amazon.com/dp/B0791TX5P5/?ref_=ods_dom_smp
firetvstick.christmas,True,200,,https://www.amazon.com/dp/B0791TX5P5/?ref_=ods_dom_smp
firetvstick.co.at,True,200,,https://www.amazon.de/dp/B00KAKPZYG
firetvstick.co.za,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
firetvstick.com,True,200,,https://www.amazon.com/dp/B0791TX5P5
firetvstick.cz,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
firetvstick.fi,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
firetvstick.fr,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
firetvstick.info,True,200,,https://www.amazon.com/dp/B0791TX5P5
firetvstick.it,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
firetvstick.mobi,True,200,,https://www.amazon.com/dp/B0791TX5P5
firetvstick.net,True,200,,https://www.amazon.com/dp/B0791TX5P5
firetvstick.org,True,200,,https://www.amazon.com/dp/B0791TX5P5
firetvstick.ru,True,200,,https://www.amazon.com/dp/B00GDQ0RMG
firetvstick.xyz,True,200,,https://www.amazon.com/dp/B0791TX5P5/?ref_=ods_dom_smp
firetvsticklite.fr,True,200,,https://www.amazon.fr/dp/B07ZZVWB4L
firetvsticklite.it,True,200,,https://www.amazon.it/dp/B07ZZVWB4L
firetvtechnicalsupport.com,True,403,,
firetvvega.com,True,200,,
firevega.com,True,200,,
firstdiamond.com,True,200,,https://www.amazon.com/gp/browse.html/?node=1240571011
firsthug.es,True,200,,https://firsthug.es/
fischerfutureheat.es,True,200,200,
fishi.es,True,400,,
fishingcambrils.es,True,200,200,https://www.fishingcambrils.es/
fishingspot.es,True,200,200,
fishinthesea.ch,True,200,200,https://www.fishinthesea.ch/
fisiomanzocchi.ch,True,200,200,https://www.fisiomanzocchi.ch/
fisioterapeuta.com.es,True,200,200,
fisioterapiapeinado.es,True,200,200,https://fisioterapiapeinado.es/
fissatex.ch,True,200,200,https://www.fissatex.ch/
fit-futura.ch,True,200,200,https://www.fit-futura.ch/
fitegym.ch,True,200,200,https://www.fitegym.ch/
fitforcare-jobs.ch,True,200,200,https://www.fitforcare-jobs.ch/
fitinbusiness.ch,True,200,,https://www.joehl.ch/
fitness-chur.ch,True,200,200,
fitness-glarus.ch,True,200,200,
fitness-romandie.ch,True,200,200,https://www.fitness-romandie.ch/
fitnessalicante.es,True,200,200,https://fitnessalicante.es/
fitnessbar.com.bd,True,,,
fitnesswoche.ch,True,200,200,
fivestarrentals.es,True,,,
fixflip.es,True,200,200,https://fixflip.es/
fixpunkt.ch,True,200,,http://www.fixpunkt.ch/
fkc-online.ba,True,200,200,https://www.fkc-online.com/
flachdachplanung.ch,True,200,200,https://www.flachdachplanung.ch/
flagpol.es,True,200,200,
flairalfombra.es,True,200,200,
flame.ps,True,,,
flamencotravel.es,True,200,200,
flaschenoeffner.ch,True,,,
flashdelivery.co.in,True,200,200,https://flashdelivery.co.in/
flavourkitchen.ch,True,200,200,https://www.flavourkitchen.ch/
flexera.ch,True,200,200,https://www.flexera.com/
flexera.es,True,200,200,https://www.flexera.com/
flexgourmet.ch,True,200,200,https://www.gourmet-fiduciaire.ch/
flexible-payment-service.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
flexible-payment-services.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
flexiblepaymentservice.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
flexidinero.es,True,200,200,
flexirh.ch,True,,,
flexypad.es,True,200,200,https://flexypad.es/
fliesenschneider.ch,True,,,
flirdirect.es,True,200,200,
flo-kuendig.ch,True,200,200,https://www.flo-kuendig.ch/
floca.ch,True,200,200,https://floca.ch/
floqast.ch,True,200,200,https://www.floqast.com/
flora-futura-park.ch,True,200,200,https://www.axa.ch/de/landingpage/jubilaeum-2025/winterthur.html
florahearts.com.mt,True,,,
floresdejardin.es,True,200,200,
floresyjardin.es,True,200,200,
floret.az,True,308,308,
floriantramer.ch,True,200,,https://floriantramer.com/
flowinglight.ch,True,200,200,https://www.flowinglight.ch/
flowlaser.es,True,200,200,https://flowlaser.es/
flowplan.es,True,200,200,https://www.flowplan.io/
flowpoweredbyamazon.at,True,202,,https://www.amazon.de/
flowpoweredbyamazon.fr,True,202,,https://www.amazon.fr/
flowpoweredbyamazon.it,True,200,,https://www.amazon.it/
flowrian.ch,True,200,200,https://flowrian.ch/
flowsoulstudio.ch,True,200,200,https://flowsoulstudio.ch/
flowstudio.es,True,200,200,https://flowstudio.es/
fluegge.ch,True,,,
fluyecentrodebienestar.es,True,,,
flyemirates.ch,True,200,200,https://www.emirates.com/us/english/?linkCategory=domain&linkItem=flyemirates.ch
flying-physio-kids.ch,True,200,200,https://www.flying-physio-kids.ch/
flyplanet.es,True,200,200,https://flyplanet.es/
flywheel.ch,True,,,
focusmmarketing.ch,True,200,200,https://www.focusmmarketing.ch/
focuspoint.ch,True,,,
fogpad.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
foititika.gr,True,200,200,
fokus-adhs.ch,True,200,200,https://fokus-adhs.ch/
fokus-pferd.ch,True,200,200,https://www.fokus-pferd.ch/
foliplus.es,True,200,200,https://www.manvertfoliplus.com/
folloamiga.es,True,200,200,
folloamigos.es,True,200,200,
fomozurich.ch,True,200,200,https://fomozurich.ch/
fondationllj.ch,True,404,404,
fondotecnologico.es,True,200,,
fontanero24horas.es,True,200,200,
food-portal.ch,True,200,200,
food-shots.ch,True,200,200,https://www.foodshots.ch/
food3d.gr,True,200,200,https://food3d.gr/en-gb
fooddeliverynerja.es,True,200,200,https://fooddeliverynerja.es/
foodhai.ch,True,404,404,
foodshot.ch,True,200,200,https://www.foodshots.ch/
foodshots.ch,True,200,200,https://www.foodshots.ch/
foodstop.es,True,200,200,https://foodstop.es/
foodtruck-mieten.ch,True,200,200,https://www.galfri.ch/
foodvideo.ch,True,200,200,https://www.foodshots.ch/
footbus.es,True,200,200,
foox-immobilien.ch,True,200,200,https://www.foox-immobilien.ch/
forage.es,True,200,200,https://forage.es/
foramazon.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
forellenteich.ch,True,,,
foresttherapyhub.ch,True,405,,
forgtmenothotel.gr,True,403,403,
forhers.es,True,200,200,
formacion-oposicionesguardiacivil.es,True,200,200,https://formacion-oposicionesguardiacivil.es/
forochoques.es,True,200,200,https://forochoques.es/
forosocial.es,True,200,,
fortcontrol.ch,True,200,200,https://www.fortcontrol.io/en
fortevis.ch,True,,200,
fortheloveofspain.es,True,200,200,https://fortheloveofspain.es/
forthomme.ch,True,200,200,https://forthomme.ch/
fortnite.ch,True,200,200,
fortuna.to,True,200,200,
forumimdb.com,True,202,,https://www.imdb.com/
forumnucleaire-suisse.ch,True,200,200,https://www.nuklearforum.ch/fr
forumnucleairesuisse.ch,True,200,200,https://www.nuklearforum.ch/fr
forwarding.to,True,200,200,
fos6echocaptiveportal.com,True,200,,
fossabeauty.es,True,200,200,https://fossabeauty.es/
fotogr.ch,True,200,200,https://www.fotogr.ch/
fototischkarte.ch,True,403,403,
fournitherm.ch,True,200,200,https://fournitherm.ch/
fourti.es,True,200,200,
fox-group.ch,True,,,
fox-treuhand.ch,True,,,
fpcode.es,True,,,
fpholding.ch,True,200,200,https://fpholding.ch/
fpsamazononline.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
fraem.es,True,,,
fragances.es,True,200,200,
frahm.es,True,200,200,
fraktalwerk.ch,True,,,
frances-online.es,True,200,,
franciscojavier.es,True,200,200,
frangue.es,True,,404,
frankiestours.es,True,200,200,
frankmartin.ch,True,200,200,https://www.frankmartin.com/en-ch
free-amazon-gift-card.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
free-amazonkindle.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
free-kindle-books.com,True,200,,https://www.amazon.com/gp/browse.html/ref=as_li_ss_tl?node=133141011&linkCode=sl2&tag=amznipbooks-20&linkId=ee5ce8b392bae22e48cab369cf5408b0
free-kindle-books.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
free-kindle-ebooks.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
freeai.education,True,200,,
freeai.gr,True,200,200,https://freeai.gr/en-gb
freeamazongiftcard.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
freeamazongiftcard.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
freeamazongiftcard.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
freeamazongiftcardcode.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
freeamazongiftcards.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
freeamazongiftcertificates.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
freeamazonkindle.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
freeamazonprime.com,True,429,,
freeamazonraffle.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
